Rank,Clan Name,Score,Leader Name
272,One More!,104718059,Aegis
273,Solace,104673557,Tel
274,Origami,104598150,Soldeum
275,Gomen Yui,104426810,Meteor
276,PriconneID,104255301,AkibaSouta
277,Heavenhold,104200291,Alter-Gran
278,ChainX,104178763,SakLite
279,Tenryuu ,103868188,★ Kcalb ★
280,TinyHerb,103811607,Rain
281,Flashlight,103507224,Piixers
282,Primrose,103279438,Palette
283,uwumetic,103203561,Hakeru
284,JoJoBase,103100019,Janember
285,PriNewYear,102655606,Yuute
286,LATIN@S,102632813,ll Zero ll
287,DereDere,102435069,Choccy
288,Genocide,102215226,ルミナリ
289,Ascent,101918827,Synchro
290,RE:,101475488,Mar
291,ChaoGarden,101386475,Dante
292,TeaParty,101177208,Sehesael
293,PrincessSR,100855110,Yuuki V2
294,Rem Lovers,100680058,in0x
295,PandaClub,100609632,Gillian
296,Elfera,100372109,Weaver
297,Wut House,100258820,Wiggle
298,Aki Kouhai,100231031,Hazeru
299,vrai zero,99895026,Wolfnagi
300,Teamates,99816754,Jolt
301,Waifu,99588809,ShadowFTL
302,Lucina,99499127,iStebz
303,Korosters,99265393,Saaya
304,Waifu4Laif,99116825,kyo
305,TamakiGang,98802403,Loran
306,月夜の黒猫,98692405,Gericho
307,Dangomunch,98673539,Neptune
308,ISEKAI V,98483503,Episode
309,IndoWar,98446785,Azterisk
310,MilkGod,98325321,WaffleIron
311,Arknights,98039402,HungryMe
312,Leg Latina,98022444,Kayn
313,Taikonnect,97860538,Kaem
314,HAACHAMA,97574178,DarK
315,Dramatica,97227288,s1ruth
316,Wings INC.,97005397,wingstop
317,C I I C,96919618,Lazurak
318,Peco.wav,96792019,Liesel
319,Cinnamon,96669640,Yohanne
320,Matcha,96588704,Byrat
321,Doge,96571188,Konpeko
322,Sparkling,96467184,Dunno
323,HololiveLA,96276630,Kampunk
324,NeropolisA,96172595,SerackSK
325,Peco'sPeco,96135618,めんたいこ
326,MapleTree,95927674,Kakashi
327,Mugae,95866380,ShinoTomoe
328,TakeItEasy,95830615,redo
329,Requiem,95741884,Not Joel
330,FuG,95542390,Turtle
331,Gamer 会,95211094,Gordon
332,Creamation,95210723,Yuuki
333,Hololive,94983994,ティーザー
334,Fox Titans,94966046,Berto
335,INDONESIAN,94593136,FawnClaw
336,Truckkun,94516302,Chinen
337,Clan CDF,94296499,Riyria
338,Soft,94296273,Pikadrew
339,Tenshoukai,94076985,Yumenano
340,Thigh Men,93980401,Mico
341,dark gang ,93949193,Regris
342,K.F.P,93786331,Utoko■
343,AmeliaHQ,93678159,Loli Lime
344,KaiZephyr,93502426,Sepher
345,KingdomAR,93373548,Arphenia
346,Yabai Desu,93346999,Feny
347,Kokkonuts,93197924,MadeToMaid
348,UNIQLO!,93190401,Kinohara
349,Kappa Clan,93129471,Raka
350,DELTA,93122804,VAZLEC
351,Paws,93078408,Acrzyguy
352,DragaliaSG,92998425,Shift
353,CurryKatsu,92874665,Shuraragi
354,Heaven,92853055,Tomoya92 
355,XCMoogles,92772660,Rald
356,Haru Haven,92383143,Guisterix
357,Mekakucity,92281261,Shintaro
358,GawrGuraHQ,92264944,Spaceguy♪
359,Traverse,92225037,Skyicing
360,Mechafe,92070231,Mechaf
361,DHARK,91514335,@Skadi
362,Hotglue,91252656,Gene
363,Izanami,90944131,hltaker
364,Hololive,90915098,4649
365,MeowCafe,90800031,Girameow
366,ELT,90800029,RIN
367,Solstice ,90800026,Yuu
368,F2PBTW,90489917,Megazers
369,Cataclysm,90331861,Lunamiel
370,Smokin' C,90186180,Eli
371,Send help,89699777,Kaju
372,Summer,89556761,Ziltoid
373,ViViVi,88637448,gowoon
374,OutlawStar,88469428,Mugen
375,Peanut,88401976,Furotsu
376,Red Army,88156579,RKudryavka
377,Jaegers,88127369,Anschluss
378,MapleTree,88013905,Xekie
379,DGD,88013280,Kamina
380,Gignomai,87960634,はじめ
381,Union,87769029,Exemplar
382,BattleBuds,87549281,Reality
383,Nyanpasu,87547933,MisogiCult
384,Bismarck,87487443,Larxe
385,NORTHWILDS,87403747,RYUGANorth
386,Yuru Camp,87367700,Karoshi
387,Ahjin,87347170,Akatsky
388,Panda,87234978,Domaru
389,Garuda,87228700,BeingX
390,Kaminari,87183731,Reiya
391,AvgD2,86950875,Jaxe
392,Anubis,86948944,Jrizzle
393,Kit Kat,86925973,notlinkin
394,ThiccHeart,86419645,Makoto
395,Neehongo,86234622,AkaBaka
396,RoyalFelt,86224070,Asira
397,Myujiku ♪,85908231,Julia
398,Melody♪,85870331,Wolke
399,Asakusa,85780979,Sol
400,Hololive,85595503,Shishiron
401,Bread Gang,85132507,Harzgard
402,Sabnockers,85081449,Brazil
403,Ragnarok,85077021,Snaw
404,Milk,85004119,milk
405,Wolhaksong,84924532,RFK
406,AWAKEN,84794809,Andell
407,Discrot,84638977,Erahase
408,Exaltia,84634418,Nyto
409,AzurKnight,84523297,Teika
410,Waffles,84263797,Puddin
411,LegionEren,84180970,XxSunderxX
412,Usada Co.,84160771,Zo
413,Clan,84141901,Brandy
414,Deadbeats,83940487,Demonthief
415,Familia,83711584,Cake
416,Astrum,83552217,Kyo
417,Gacha Hell,83518357,Astro
418,Alma,83387523,Sthena
419,Imperium,83375977,Nao
420,Hatdog,83121995,Missa
421,Legend,82938756,Shyc
422,Taurus,82920624,れい
423,Crunchyrol,82831106,MantasChan
424,Descension,82598894,Azi
425,Bonk,82513060,Jayson
426,Endless,82309155,Angel
427,Pecoline,82211554,Noel
428,Nousagi,82208466,Cyandel
429,Lux~ae,82138670,Tamhar
430,Furries,82096190,Rana
431,Khaenri'ah,82055263,Kholdy
432,GibWaifus,81837075,Darkdragon
433,GatoClub,81781938,GatitoMon
434,Highly UwU,81691332,Macroism
435,Miku,81499421,Miku
436,Polaris,81477557,Atofe
437,PR TEAM VN,81306624,Kano
438,KnightRaid,81219487,Katz
439,Lostbelt,81176760,Concord
440,Kitsunebi,81157270,Chremity
441,Axis Cult,81132582,Ryuuki
442,OverFly ES,80955856,RM Zero
443,Genesis,80742526,Astra
444,TGM,80691415,Yarumada
445,DarkStrayX,80400026,Vayne
446,Latinos MX,80400024,Chermy
447,LoliBuster,80400023,Xiong
448,REBELLION,80400023,NekoMG2
449,MahoFanClb,80346603,Elmo
450,Shelter,80185456,Eunwoly
451,KyaruThigh,80087186,ゆめ
452,Roselia,79939966,Jake
453,Weebs,79822431,Waffle
454,Esperanza,79762585,Jake
455,Megumi,79649296,Pots
456,DoggoReich,79643534,Gody
457,Futas Only,79596732,リサ ☆ ～('▽^
458,ハーレム王,79380973,クレオラ
459,Paper Moon,79109135,Eri
460,RatAegis,79029039,Tanishq
461,Eclipse,78930815,Zxadv
462,Bakaforce ,78894382,Rem
463,PRZK,78782435,Ozrealix
464,Kyaru Cafe,78750453,Voidec
465,Hololive草,78744028,Noctis
466,Delicious!,78742694,Kujikawa
467,★★★HH★★★,78642499,Hygurozuto
468,Steve Club,78536105,Licia
469,Casual,78463082,Chat
470,Sad Sharks,78331680,Obsidian
471,Biddies,78306013,Lulu
472,AozoraWing,78207070,HongBoi
473,Tea Party,78200759,ElfensCode
474,Indigo-Go,78177300,プロミ
475,FuGs,78172460,Raider
476,Ita-Legend,78053871,Calle91
477,Cunnychads,77844762,Leinadris
478,WeebDaPepo,77774064,Runic
479,CalliGuh!,77762486,Zyphodeu
480,Twilight,77487469,DoReMi
481,Zephyrion,77413318,placey
482,Monogatari,77225553,今日子
483,~Pandora~,77175760,XerxeAlice
484,Z.H.P,77003887,Shark
485,KGGI,76917699,Donoven
486,Waifu Hunt,76913870,MadWasabi
487,WaifuGuild,76904172,Kagezu
488,オCentoria,76748266,稀有Ikazune
489,7thElement,76724691,Kaden
490,LoliHentai,76714117,Lennartz
491,Nazarick,76604989,Snowind 
492,Priconne,76539365,Oriole
493,LoneFenrir,76525142,Blackroxx
494,CCB,76508367,Shiina25
495,Yuuki Corp,76262734,Yuuki
496,Rebirth,76256500,Birdy
497,Itogami,76253731,Kojou
498,Degenowets,76235380,XKaz
499,VALHALLA,76212929,Reus
500,MOMMIES,76161073,Anima
501,Bard'sKing,76016189,Loken
502,NyankoDays,75858930,InuDemon
503,Luminera,75694517,AakBamba
504,MewMewCafe,75599061,Bangumi
505,FourShine,75520048,Kiryu
506,RimaLove<3,75501286,Justice
507,☆☆LAZe☆☆,75361772,awestyn
508,INAcent,75327031,Harue
509,Infinity,75280020,An
510,Nazarick,75253190,Totbot
511,Ducky,75191474,yong詠
512,Diliconne,75175644,Euclius
513,Tea Party2,75163831,Sylphiette
514,FGO is fun,75161535,Mirai
515,Hive,74967786,Hubby
516,Waifu,74926864,ZeroTwo
517,TeaParty ,74884657,DesuDesu 
518,Neo Magius,74718166,Naruko
519,Frontliner,74534008,GordEn
520,Cafe Kani,74492690,Eilthis
521,SIMPVTuber,74467519,Bima
522,Pequod,74309006,Bagarel
523,CherryBois,74282165,Baka
524,Phantom,74107057,phivu
525,Chaldea,74104010,Data
526,OJISAN,74052134,Jubei-chan
527,Maple tree,74025472,Baka
528,Yulandia,73989331,Oogu
529,phantasmPH,73872757,Malice
530,Beastfolk,73869069,NekoNyadia
531,River,73804144,チャンディー
532,pepeL,73565011,Potato
533,GAMBA,73382635,Inari
534,OtakuGuild,73329982,ShuOuma
535,PotumParty,73253012,Meow
536,GiveWaifus,73218741,Tim
537,GachaKings,73208561,Rakkii
538,Echoes,73122573,ミステール
539,QuackClube,73107611,Storm
540,Aggression,73102097,Venatrus
541,Chile CTM,72932571,carlosky
542,Azure Sky,72799450,Nick
543,Neko Corp.,72634103,Strangelov
544,Abbella,72600026,JellyBal
545,Maple Tree,72600025,Miscavel
546,Bullies,72600019,sevi
547,Divinity,72600018,Yuhliel
548,Tiramisu,72428716,Nycris
549,Knights LA,72063514,Kike
550,HardCorps,71935040,Black
551,ケモノミミ,71926311,Heroshi
552,We A Boo,71740448,Xilvemn
553,Vesperia_f,71612383,Lawne
554,Yggdrasil,71406512,Raz
555,The Bakery,71174078,Towasama
556,GOMEN YUI!,71110570,Pain3
557,GengarCore,71055598,Soul
558,Halidom,71030518,Kinit
559,Prismsun,70871000,Zeppel1n
560,BananaMilk,70854802,ShinLao
561,Aurelia,70716975,Launtsuna
562,セラー,70675525,dandelyn
563,NewDawn,70455027,kappa
564,Sanctuary,70224085,Haruto
565,Connect4,70018210,HDKirin
566,Phamily,69965838,Genie
567,Hoshikuzu☆,69956120,☆ＨＯＳＨＩ★彡
568,FUGIS,69225504,whycuzanna
569,F2P,69111623,AD
570,Warlords ,68730645,namelesr34
571,Kokkoro FC,68708866,Naru
572,《Fantasy☆》,68569989,Kaiho
573,Lolis,68540487,RemUni
574,Strikers,68378790,MacBob
575,Holo House,68344233,Kadra
576,NakiriGumi,68328615,Verzex
577,BRiconne,68297912,Fahzudo
578,DreamBox,68185310,Shogun
579,CrimsonVow,68082449,Eevee
580,WaifuLand,68067809,Mugen
581,NeverLucky,68039735,rei
582,Happy,67960883,Yoru
583,AoiSora,67893225,Ryc
584,Gourmets,67811318,Soriu
585,Labyrinth,67640264,『Labby』
586,BSC,67600438,ふわふわパンダ
587,Edelgang,67539709,Tristan
588,Glory Hole,67413677,GH Thien
589,Team SUGU,67346028,Setsuna
590,Polaris,67276469,Eucliwood
591,Lugnica,67249330,Mob2104
592,KingsCourt,67170843,Cheros
593,Kenzoku,67147077,AllStar
594,Catgirls,67128729,Cookies
595,Cardboard,67009819,Pell
596,PlayAtWork,66994358,Robert
597,Fatkb,66849172,Zerukun
598,Priconne M,66812013,Priconne M
599,Hololive ,66782257,Robit
600,FERDA Cats,66718098,KioKamX100
601,Famyth,66477216,Ryan
602,PRINCESOS,66470375,FireShoT
603,DEGENERATE,66298725,Panda
604,Purinsesus,66057666,Gerblin
605,DMClan,65827255,Yuuki
606,RabbitFoot,65653178,Lapin
607,Lionheart,65623242,Kuro
608,PA Pending,65575964,Kma
609,HoloStars,65545687,Twist
610,Overlap,65518738,Yuuki
611,Adamas,65499619,Emil
612,Slimearuji,65461703,Renleve
613,Takodachi,65427739,Locke
614,Karylovers,65207103,Fujimaru
615,Mikoland,65145356,PhillyJ
616,Jokers,64899307,VcldNut
617,Maple,64892122,Phaenna
618,Sushi Bar!,64609573,Alerion
619,TrymenT,64460542,RM_MXDJ
620,Furinkazan,63886557,Zag
621,Horizon,63884149,Yui
622,Anor Londo,63853184,Patches
623,Goon Guild,63755486,Krajako
624,Defiance,63604043,Ciel
625,hagunjison,63600925,yuumi
626,Galeforce,62954022,Munkus
627,Muffins,62692443,Profen
628,Reviewers,62520636,Liz
629,PekoPeko,62439045,Prinzz
630,Rad Dreams,62397851,James
631,Chaldea,62251392,Bryan
632,UwU OwO,62124594,Hanyu
633,Arcadia,61854428,Coil
634,NeoSekai,61807492,Aizena
635,GamePress,61750983,Haru
636,non-tales,61705244,ICEBB
637,AE mot nha,61674296,maisha
638,Fun Island,61653553,Floyd
639,Amnesty ,61610474,Wokpan 
640,~NyanCafe~,61497373,Aokami
641,GenshinUwU,61163512,Aether
642,Luna,61016546,Akira
643,Crimson,61011966,ホーク
644,ItalyCrew,60892607,Rasos
645,CommieWeeb,60816391,Inglo
646,GachaHell,60793065,Euden
647,GrandOrder,60533179,Solaris
648,PrincessFS,60504603,galleta
649,Precure,60431162,Ayra
650,Shaaaarrk~,60393305,Storm-maru
651,FrozenBags,60279441,Nobbi
652,Latino,60207860,Joel
653,Yui Squad,60172970,Kazam
654,New Dawn,59975036,Jakinsei
655,Holy Relic,59712235,Sil'fer
656,AEsir,59688780,RGrey
657,Makai,59575229,Gio93ivan
658,WaifuClan,59411129,Yuino
659,Beehive,59403266,panPP
660,Slayers,59372338,Mystere
661,asianwhale,59267049,willydasis
662,Azure,59175967,Myuuri
663,HLQ,59173607,Kama
664,NewAge,59172674,Juplas
665,Ouranos,59147256,BaDx
666,MoguMogu,58963944,EcchiCao
667,Vessalius,58795418,Syl
668,Excelsis,58657596,Arcus
669,KyaruHappy,58646987,ivilles
670,Benienma,58475109,Vicu
671,Clan Cake,58454008,Rara
672,Fet,58123481,Yuju
673,TamBayan,57964109,TatloDos
674,ArcadiaZ,57889387,Waka
675,☆Cactuar☆,57832536,Kha
676,Princesita,57558793,NaoyaMX
677,MappleTree,57269554,Jiero
678,Stardust,57190006,Rithyl
679,Paradise,57066449,Roxas6
680,Prydwen,57051187,Abstin
681,Blueshark,56849021,Warren
682,Aesir,56787972,Master
683,GachaBros,56662664,Soda
684,Federacion,56578458,Arguelles
685,Hololive,56536883,Xinahli
686,Unleashed,56520716,Lucas
687,Royal,56513351,Jinxie
688,Inquisitio,56446481,Roko
689,Squackers,56208996,Lucid
690,☆Zogratis☆,56029655,VaNica
691,Midnight,55970291,Yogi
692,HololiveSG,55625195,Dreamy
693,Fracture,55576731,Akavar
694,Ataraxia,55484295,Kouki
695,AetherLost,55453682,Lobo
696,Pastel,55391419,Maygi
697,KitosVille,55075963,Kitosan2
698,LoliZone,54884793,Bugado
699,Arcadia,54798344,Zafkiel
700,Gacha Hell,54579328,HETCH
701,Konosuba,54452585,CC
702,GoldenMix,54368644,BenKun
703,Tentacult,54079800,Thelsil
704,KFPrincess,53836365,Lethiur
705,OwO,53802131,Axebearer
706,PekoPeko,53583675,Wexpros
707,Karyl Team,53554492,Green
708,VirtualSim,53430182,helbitz
709,GachaElite,53260275,Andraxxus
710,Sugar Bell,53184029,i’m baby
711,NeropolisB,53074599,RikrdoSK
712,LatinoMix,52969317,Korone
713,HoloKnight,52962404,BenDy
714,Vuhridian,52773144,VuhrCulls
715,I <3 KMR,52724046,Arararagi
716,ame cult,52584758,miso
717,Yubiyubi,52548444,Lumine
718,Argonaut,52379434,Baowow
719,Salty Club,52206467,Seeker
720,Sugar☆Life,52178582,Matsuzaka
721,Yabai,52103811,Link
722,Latinorder,52088574,Touch Me
723,Bad Omens,52021625,Moon
724,Summon Inc,51772684,DIO
725,BlackRose,51771363,Shijjin
726,Complain,51745263,Keeluah
727,Re:Creator,51466536,アレクサンデル
728,Waifu Time,51445441,Yubi
729,AinSophAur,51174699,Mimmim
730,Tea Party,51115209,Des
731,Aegis,51043551,Maru
732,Meta<Waifu,50998934,Tummyrubz
733,Takodachi,50837451,Chino
734,SadBoyHour,50632285,Valaxus
735,TrueLumi,50619135,Yuuki
736,Ryuken,50593405,Sora
737,G.Edifice,50220310,Yukishi
738,Uprising,50210146,Algota
739,NekoHeaven,50171310,Krash
740,SleepyTea,50017642,Rinku
741,Friendship,50005445,Baka
742,Onigiri,49931735,Diliki
743,Lumilive ,49873461,Reiyu
744,Apocrypha,49746804,☆APC☆Marcy
745,Alcatea,49556581,Suto
746,HoloCircus,49479610,Moca
747,iHs,49463930,MCMcEmcee
748,SingSmile,49449144,SS | Senna
749,We Gacha,49259347,Alvin
750,PekoPekora,49005447,Shinnosuke
751,Brave Wing,48944269,Hukori
752,3rdFaction,48915719,Rasoj
753,CRIMSON,48915502,Sabre
754,Quartzer,48623235,Yuuki (Ein
755,Force,48535653,Mesarthim
756,Takodachi,48455120,Tru
757,PecoPeco,48417217,Sekuhara
758,Lolisekai,48215495,Meiden
759,Love,48210996,terryshado
760,Myth,48025237,Axial
761,Explosion!,47996018,Megumin420
762,IdolMaster,47935995,Azusen
763,Holohive,47815766,Snowflake
764,Teyvat,47712646,Cirieal
765,Neko cafe,47668540,NekoLam
766,MaouYuki,47637114,MaouNobu
767,Gourmet,47635387,Genpaku
768,Hanami,47536901,Kenneth
769,Excelsior,47413888,Ariolo
770,Kpop Stars,47392086,RyuuHana
771,Ara Ara~,47339340,Apotheosis
772,GachaGamer,47151579,ayayrom
773,Iron Blood,47141686,Ven
774,NestGaming,47049967,Troporange
775,Futa Satyr,47048382,Satyr
776,otokonoko,47001650,Zero
777,Valorous,46990434,Fite
778,Splashstar,46872803,Kachidoki
779,Sadge,46792645,SomeThingy
780,Z.O.N.E,46650332,Tsukuyo
781,Pecorino,46577284,Soju
782,NekoNyan~,46565029,Rima
783,YEET,46565000,Skeith
784,Lupercalia,46536295,Airas
785,TENGOKU 天国,46467063,JeForceX
786,Hololive,46416443,Bakze
787,KaedeTree火,46272390,Anly
788,Eternia,46210069,Lunia
789,F2P,46126702,Cukidesu
790,B.Vesperia,46083024,Aeros
791,Pudding,45997364,Ahegao
