Rank,Clan Name,Score,Leader Name
422,Requiem,246810638,Not Joel
423,Thigh High,245341877,Ashu
424,OutlawStar,245200042,Mugen
425,Hololive,244889320,Shishiron
426,WeebDaPepo,244813765,Runic
427,Nousagi,244719222,Cyandel
428,Vesperia_f,244665817,Lawne
429,StealJewel,244197002,SJ-Nani
430,Waifu,244027212,ShadowFTL
431,Hololive ,243785021,Serath
432,Send help,243507375,Kaju
433,Jaegers,243060437,Schebe
434,Diliconne,242972197,Euclius
435,Hololive ,242952795,Robit
436,Hololive草,242821371,NENE SIMP
437,Sabnockers,242660227,Brazil
438,AozoraWing,242599800,HongBoi
439,LoliBuster,242274261,Benet
440,Eclipse,241929710,Zxadv
441,Daijoubu,241457974,Tsuki
442,Alma,240731735,Sthena
443,Inverse,240292729,Rocks
444,QuackClube,240107469,Arara
445,Peco.wav,239897145,Liesel
446,Dangomunch,239134934,Neptune
447,Gachoomers,238701816,Lonk
448,Red Army,238578027,RKudryavka
449,MapleTree,238454237,Kakashi
450,MeowCafe,238401295,Girameow
451,HololiveSG,238245148,Dreamy
452,Neehongo,237889319,AkaBaka
453,Melody♪,237711440,Wolke
454,RoyalFelt,237407733,Asira
455,MahoFanClb,236742016,Elmo
456,Nyanpasu,236382611,Daisuke
457,KingdomAR,236206474,Arphenia
458,LoliHentai,235775481,Timey
459,Sparkling,235732236,Dunno
460,CalliGuh!,235466809,Zyphodeu
461,MOMMIES,233987907,Anima
462,Discrot,233884398,Erahase
463,Ragnarok,233202168,Snaw
464,Frontliner,233052524,GordEn
465,Bismarck,232986777,Larxe
466,GoldenLand,232417350,Kurome
467,Ecl0pse,232368056,Sol
468,DGD,232193182,Kamina
469,Holo House,232145538,Kadra
470,PekoPeko,232027108,Ryuuki
471,NSFW,231816644,Psyclops
472,Arknights ,231759508,Haze
473,Descension,231584171,Azi
474,Khaenri'ah,231509164,Kholdy
475,F2P,231326948,AD
476,DragaliaSG,231265715,Shift
477,Jack_ch,231018190,Akki
478,MapleTree,230710254,Xekie
479,Halidom,230536790,Kinit
480,PrincessL2,230449166,Yuuki V2
481,Legend,230094547,Shyc
482,Cunnychads,230038101,Leinadris
483,Usada Co.,229865368,Zo
484,Kitsunebi,229710647,Chremity
485,AvgD2,229483657,DragonBox
486,Dramatica,229458268,s1ruth
487,Lux~ae,229424196,Tamhar
488,Smokin' C,228339067,Eli
489,Furries,227760436,Rana
490,Famyth,227359692,Ryan
491,DoggoReich,226434064,Gody
492,Pecoline,226369591,Noel
493,Izanami,226244009,hltaker
494,Latinos MX,226241814,Chermy
495,Bonk,226139700,Jayson
496,Connect4,226107092,HDKirin
497,★ Luna ★,226106315,★ Kcalb ★
498,Cinnamon,225872687,Yohanne
499,PR TEAM VN,225689062,Kano
500,PrinMeme,225618501,S2AoiS2
501,Depressed,225479310,Y'shtola
502,Yulandia,225152363,Oogu
503,Zephyrion,224936702,placey
504,The Bakery,224884701,Towasama
505,Weebs,223983636,Waffle
506,Miku,223883360,Miku
507,GAMBA,223802546,Inari
508,Waifu,223638197,ZeroTwo
509,LegionEren,223165890,XxSunderxX
510,Spica,223138292,Eclairion
511,BananaMilk,222553477,SmoovSuede
512,Beastfolk,222048486,NekoNyadia
513,Cataclysm,221003558,☆
514,Gomen Yui,220680742,Vokna
515,Arcarum,220623697,Makenshi
516,キョウカちゃん大好き,220529879,kyoukachan
517,GamePress,220257017,Haru
518,WaifuGuild,219518372,Kagezu
519,GibWaifus,218873985,Darkdragon
520,KyaruThigh,218807026,ゆめ
521,Roselia,218745367,Senpai 
522,Deadbeats,218589142,Demonthief
523,Neo Magius,218221676,Naruko
524,FUGIS,218221242,whycuzanna
525,Aggression,217718101,Bestraffe
526,GatoClub,217574779,GatitoMon
527,Cinnamon,217360798,Febc
528,BRiconne,217327791,Kayurin
529,RatAegis,217122952,Tanishq
530,Idol Trash,216633053,YllwRice
531,Kit Kat,216027219,notlinkin
532,IndoWar,215509395,Azterisk
533,Leg Latina,215426596,Kayn
534,Casual,215205129,Chat
535,FuGs,214821779,Raider
536,hagunjison,214464487,yuumi
537,TeaParty ,214462173,DesuDesu 
538,Lostbelt,214362786,Concord
539,Taurus,214273603,れい
540,Pequod,214255717,Bagarel
541,Megumi,214138513,Pots
542,Aurelia,213881877,Launtial
543,phantasmPH,213372110,Malice
544,Overlap,212818774,Raineo
545,ItalyCrew,212481458,Rasos
546,Wut House,212377904,KEINE
547,NeoSekai,212143658,Aizena
548,Garuda Fam,212099615,Pott
549,Catgirls,211880366,Cookies
550,Yuuki Corp,211811815,Yuuki
551,Gacha Hell,211377897,Astro
552,REBELLION,209965368,Show12
553,NekoHeaven,209697190,Krash
554,Lupercalia,209684036,Airas
555,Futas Only,209636307,リサ ☆ ～('▽^
556,Revelation,209199342,For-God
557,Mikoland,208693558,PhillyJ
558,MewMewCafe,208678147,Bangumi
559,ケモノミミ,207602509,Heroshi
560,Chile CTM,206839577,carlosky
561,Precure,206831364,Ayra
562,Axis Cult,206826652,Ryuuki
563,ArcadiaZ,206781861,Waka
564,Muffins,206683815,Blaine
565,Lugnica,206651643,Mob2104
566,Crimson,206141060,Sakote
567,non-tales,205858514,lnthuan00
568,PRINCESOS,205784095,FireShoT
569,Polaris,205410072,Atofe
570,☆☆LAZe☆☆,205061089,awestyn
571,Panda,204968032,Domaru
572,Teamates,204846366,Jolt
573,Azure Sky,204309545,Kitzumaru
574,LoneFenrir,204278056,Blackroxx
575,Saltgalia,203133399,Shinryu
576,defunct,202953093,Pendleton
577,Jokers,201898191,VcldNut
578,Kaminari,201374998,Seri
579,I <3 KMR,200580111,TaleofAdam
580,Crunchyrol,200344022,MantasChan
581,Lolis,199887282,RemUni
582,Makira.VN,199718183,Kiraisei
583,Tea Party,199387353,Des
584,《Fantasy☆》,198077164,Chiaki
585,Degenowets,197940782,XKaz
586,Priconne,197653589,Oriole
587,Phantom,197599452,Xillia
588,RimaLove<3,197595909,Justice
589,Pastel,197403857,Maygi
590,Shelter,197142600,Eunwoly
591,Takodachi,196640611,Locke
592,Indigo-Go,196544934,プロミ
593,PlayAtWork,196053101,Robert
594,ホロライブ,195810334,白上フブキ
595,Genesis,195608056,Astra
596,GiveWaifus,193399390,Tim
597,Endless,192870530,Angel
598,Milk,192806234,milk
599,Mondstadt,191535073,Wryndam
600,Itogami,191382908,Kojou
601,Polaris,191282693,Eucliwood
602,Jelly,191221415,PinkLlamas
603,Ascent,191204131,Synchro
604,GachaBros,191094833,Soda
605,Aincrad,190412058,Reika
606,Karasuno,190387904,Ryc
607,Exaltia,189949673,Fayden
608,Excelsior,189924693,Xhypher
609,Kenzoku,189873272,AllStar
610,Malorian,189445333,KingB
611,KGGI,189175423,Donoven
612,Chaldea,188846455,Data
613,OverFly ES,188669850,RM Zero
614,Complain,188603158,Yuri
615,Salty Conn,188143485,Pekkapost
616,Fracture,188051217,Akavar
617,Argonaut,187566969,Baowow
618,River,187231662,チャンディー
619,Highly UwU,187137772,Macroism
620,Weabooos,186200001,Vezerus
621,Re:Creator,185921362,アレクサンデル
622,Z.H.P,185489993,Shark
623,GOMEN YUI!,185471488,Pain3
624,Nekopoii,185314301,Natsumii
625,Inbobi,185194471,TheChaff
626,TGM,184624900,Yarumada
627,tellenodec,184339405,Ray
628,Lumitta,184034579,Yezzo
629,~NyanCafe~,183521795,Aokami
630,GengarCore,183122161,Soul
631,~Pandora~,182772825,XerxeAlice
632,DreamBox,182520574,Shogun
633,Chumps,182501570,Burtgang
634,We A Boo,182477971,Xilvemn
635,LatinoMix,182321583,ShamanGod
636,Luna,182298109,Akira
637,TrashTaste,182281034,Sheath
638,SIMPVTuber,182178340,Bima不審さ
639,Arknight ,182153755,Raz
640,Kokkoro,181829280,Aruji-sama
641,Latino,181773640,Joel
642,KFPrincess,181739302,Lethiur
643,OxO,181673033,Spartagnus
644,Ducky,181517427,yong詠
645,pepeL,181339911,Potato
646,indoClover,181032663,KaosuChan
647,WaifuLand,180872888,Mugen
648,OwO,180667350,Axebearer
649,Edelgang,180460947,Tristan
650,Yorozuya,180087939,Kurisu
651,Aincrad,179983586,稀有Ikazune
652,Team SUGU,179562325,Setsuna
653,Bun Bakery,179456901,Voidec
654,PekoPeko,179035688,Prinzz
655,Uprising,179017303,Algota
656,Konosuba,178727761,CC
657,Gacha Hell,178602733,HETCH
658,Strikers,177888886,MacBob
659,C.C.C,177767748,Phetrix
660,NewDawn,177632367,kappa
661,WaifuLaifu,177622842,The Senpai
662,Maple tree,177348332,Baka
663,Reviewers,176889221,Liz
664,Sanctuary,176548755,Haruto
665,Nazarick,176476073,Snowind 
666,Prismsun,176444397,Zeppel1n
667,Ahjin,176214247,Akatsky
668,AzurKnight,175987435,Teika
669,Myth,175898444,Riessfeld
670,DMClan,175318980,Yuuki
671,Benienma,175280202,Astolfo
672,Rad Dreams,175246081,Nikeligo
673,CherryBois,174987413,Baka
674,KnightRaid,174902250,Katz
675,Waifu Hunt,174753323,MadWasabi
676,Glory Hole,174531312,GH Thien
677,Tea Party,174199347,ElfensCode
678,KaiZephyr,173827986,Sepher
679,SleepyTea,173688958,Rinku
680,Horizon,173336486,Faris
681,Phamily,173084092,Genie
682,☆Zogratis☆,172911198,VaNica
683,OtakuGuild,172734469,ShuOuma
684,Tiramisu,172712825,GomenYui
685,Astrum,172630971,Kyo
686,Manacc,172534379,asiianlao
687,Celestia,172407674,Kami
688,DELTA,172407595,VAZLEC
689,Hive,172335998,Hubby
690,HardCorps,172282824,Black
691,Neko Corp.,172129232,Mettaton X
692,Paradise,172114443,Asayoru
693,Priconne M,171939157,Priconne M
694,Bad Omens,171903047,Moon
695,Darkest D.,171827784,Fran
696,Plague,171817938,Mae メイ
697,Cardboard,171754345,Pell
698,Nazarick,171667285,Totbot
699,Clan,171565897,Brandy
700,BugSnacks,171450807,CDROn
701,EXODUS,171374836,CutiePie
702,Onigiri,171204824,Diliki
703,Rebirth,170625153,Birdy
704,NinjaTown,170305056,Tufu
705,Hololive,169781799,Xinahli
706,Monogatari,169718101,今日子
707,Knights LA,168818359,Kike
708,Requiem,168321007,Yubi
709,Chaldea,168104358,Bryan
710,KitosVille,168035318,Kitosan2
711,Kpop Stars,167995663,RyuuHana
712,Divinity,167766394,Denis
713,Nousagi,167634258,NPC-B
714,INAcent,167063335,Harue
715,Shelter,166965387,Kiru
716,Twilight,166796811,DoReMi
717,Royal,166528016,Jinxie
718,Fet,166364833,Yuju
719,GoldenMix,166222468,BenKun
720,Yubiyubi,166215239,Lumine
721,SingSmile,165495897,SS | Deca
722,Slayers,165489273,Llama
723,IdolMaster,165451847,愛川美雪
724,Makai,164918571,Nemurin
725,GODLIKE,164819057,Yiep
726,CrimsonVow,164802738,Eevee
727,Vuhridian,164446764,VuhrCulls
728,Love,164111116,Nguyen
729,TCinnamon,164090616,Demon
730,RabbitFoot,163989772,Lapin
731,Beehive,163569867,panPP
732,MappleTree,163349620,Oguri 
733,FourShine,163347205,Kiryu
734,Baka,162888342,Takumo
735,Ara Ara~,162748032,Apotheosis
736,Music Note,162580276,Akatsubaki
737,ELT,162516752,RIN
738,SHAMELESS,162328611,DONKEYKONG
739,NeverLucky,162190214,nerdzo
740,Imperium,161762801,Nao
741,Lolipark,161132579,Hyperzap
742,BlackRose,161131473,Shijjin
743,Nazarick,160962635,SuzuSuwa
744,DieLondon,160922488,Zero
745,Brave Wing,160660157,Hukori
746,Landstar,160584497,Ace
747,Abbella,160431011,JellyBal
748,WaifuG0DS,160236761,xPeter
749,Nadeshiko,158904947,Yama
750,GenshinUwU,158569571,Aether
751,Echoes,158385588,ミステール
752,Arcadia,158296889,Zafkiel
753,NakiriGumi,158286810,Verzex
754,Wisdom,157675123,Ruisu
755,CommieWeeb,157270876,Inglo
756,Goon Guild,156974955,Krajako
757,Misty★,156964858,Dag
758,PCHomies,156891880,BBlanc
759,Gourmets,156550873,Soriu
760,Kokkoro FC,156526887,Naru
761,Happy,156222556,Yoru
762,Apocrypha,156046715,☆APC☆Marcy
763,Tamagohan,155938098,Niveum
764,Amnesty ,155773094,Wokpan 
765,Valorous,155402224,Fite
766,Warlords ,155354624,namelesr34
767,PecoPeco,155176371,Sekuhara
768,Furinkazan,155097419,Zag
769,NewAge,154897041,Juplas
770,Maple Tree,154874152,Miscavel
771,LoliCorps,154709914,Juan
772,Holy Relic,154606148,Sil'fer
773,Infinity,154526724,An
774,DEGENERATE,154400076,Shiro
775,GachaKings,154400066,Rakkii
776,Takodachi,153802362,Chino
777,Tavern,152964791,PI
778,B.Vesperia,152823831,Aeros
779,Vilsugia,152643465,Rutium
780,Hololive,152442103,CurryMeshi
781,GRRRRR,151950490,Yuuki
782,Citadel,151690970,Coco
783,Anime,151631440,SetaSojiro
784,Wonderland,151457407,Supa HM02
785,RerollCity,151398812,mayfu
786,Defiance,150454666,Ciel
787,GachaElite,150316128,Andraxxus
788,HoloStars,149889757,HanYoohyun
789,Labyrinth,149187860,『Labby』
790,Chaldea,149066721,nankosas
791,ae 1 nha,148910367,Maisha
