Rank,Clan Name,Score,Leader Name
591,VirtualSim,72600020,helbitz
592,Adamas,72600018,Emil
593,Phamily,72600014,Genie
594,AE hai nha,72548057,Nyaa~
595,Happy,72510950,Yoru
596,Yuuki Corp,72356152,Yuuki
597,Ouranos,72312108,BaDx
598,Fracture,72257560,Akavar
599,FUGIS,72134492,whycuzanna
600,Aurelia,72075830,Launtsuna
601,HoloStars,72049559,Twist
602,Lugnica,72002201,mob2104
603,《Fantasy☆》,71862618,Kaiho
604,Abbella,71760830,JellyBal
605,DGenerates,71631252,Itou
606,Sugar Bell,71495169,i’m baby
607,GachaHell,71204439,Euden
608,Myth,71191997,kira405
609,Reviewers,71165152,Liz
610,GiveWaifus,71046214,Tim
611,Defiance,71011639,Ciel
612,TeaParty ,70578865,DesuDesu 
613,Cunnychads,70171178,Leinadris
614,hagunjison,70048061,yuumi
615,SadBoyHour,70025120,Valaxus
616,Anor Londo,70012984,Patches
617,Vessalius,69900195,Veigascia
618,DreamBox,69820314,Shogun
619,Tamagohan,69800303,Niveum
620,DMClan,69613499,Cosmicspew
621,KingsCourt,69461416,Cheros
622,GenshinUwU,69356569,Aether
623,Infinity,69333436,An
624,~NyanCafe~,69303550,Aokami
625,Lolisekai,69047299,Thufiel
626,NeverLucky,68683713,rei
627,Federacion,68612885,Arguelles
628,Princesita,68195971,NaoyaMX
629,BRiconne,67684098,Fahzudo
630,Z.O.N.E,67493931,Tsukuyo
631,Beehive,67358176,panPP
632,non-tales,67083301,ICEBB
633,PekoPekora,66940441,Shinnosuke
634,Purinsesus,66752044,Gerblin
635,Waifu,66681758,ZeroTwo
636,Horizon,66641705,Yui
637,NewDawn,66577382,kappa
638,ItalyCrew,66542343,Rasos
639,Makai,66445589,Gio93ivan
640,Excelsis,66430230,Arcus
641,RimaLove<3,66012532,Justice
642,Hoshikuzu☆,65937681,☆ＨＯＳＨＩ★彡
643,Azure,65679616,Myuuri
644,Vesperia_f,65666426,Lawne 2
645,B.Vesperia,65606328,Aeros
646,FOTMCorner,65326663,FlyingCat
647,Re:Creator,65325806,アレクサンデル
648,G.Edifice,65310508,Yukishi
649,Stardust,65272966,Rithyl
650,Tavern,65255441,PI
651,GachaBros,65121796,Soda
652,FrozenBags,65097016,Nobbi
653,ae mot nha,65049247,maisha
654,Arcadia,64532291,Coil
655,727 WYSI,64482264,Pepega
656,Royal,64475800,Jinxie
657,CRIMSON,64407704,Sabre
658,Prydwen,64327928,Abstin
659,VALHALLA,64070120,HistRoses
660,AEsir,63729806,RGrey
661,Precure,63684668,Ayra
662,Force,63511594,Mesarthim
663,Amnesty ,63321539,Wokpan 
664,Monogatari,63231355,今日子
665,EXODUS,63222447,CutiePie
666,FriendList,63031578,Sootchy
667,OwO,62943643,Axebearer
668,Shaaaarrk~,62933671,Storm-nyaa
669,Lotus Pond,62657476,Mase
670,Reunion,62636850,Kio_
671,Lumilive ,62630776,Reiyu
672,Konosuba,62526802,CC
673,Yagra,62452916,Somaka
674,PekoPeko,62418155,Jerry
675,PekoPeko,62340707,Wexpros
676,Chaldea,62289520,Bryan
677,LoliZone,61803884,Bugado
678,Yui Squad,61469377,Kazam
679,HoloCircus,61444116,Moca
680,Polaris,61377655,Kazama
681,MOMMIES,61246687,Anima
682,UwU OwO,61174043,Hanyu
683,GachaElite,61167083,Andraxxus
684,Nousagis,61165498,Kuro Usagi
685,Clan Cake,60972081,Rara
686,Latino,60969702,Mb.^
687,Onigiri,60841760,Diliki
688,BlackRose,60817212,Shijjin
689,Valorous,60777776,Fite
690,Brave Wing,60746398,Hukori
691,asianwhale,60683539,willydasis
692,A_IRL,60137285,Aps
693,SingSmile,60134407,SS | Deca
694,Fairy Tail,60060691,Kelly
695,Kokkoro FC,60034713,Naru
696,Kimokishi,59523229,Kimo
697,OtakuHaven,59434698,Otaku
698,Nightraid,59380368,Yuudachi
699,Allucaneet,59261307,PinaColada
700,Yulandia,59092190,Oogu
701,Sintaxys,58888612,Amana
702,Ascendants,58677632,Lull
703,Crackhouse,58583842,Tizianone
704,Shrimps,58545536,Onyx
705,KaedeTree火,58521263,Anly
706,ArcadiaZ,58478044,Waka
707,F2P,58406184,AD
708,☆Zogratis☆,58396655,VaNica
709,WaifuClan,58130013,Yuino
710,Meta<Waifu,57960449,Tummyrubz
711,Bread,57780495,Naobu
712,Salty Club,57647075,Seeker
713,NeropolisB,57590454,RikrdoSK
714,Unleashed,57338623,Lucas
715,Azure Sky,57249513,Nick
716,GrandOrder,56863692,Solaris
717,Aggression,56845528,Venatrus
718,Isekai'd ,56829591,KokoroThic
719,Gacha Hell,56789632,HETCH
720,LatinosLA,56740999,Naofumi
721,Friendship,56593334,Baka
722,Waifu Time,56549829,Yubi
723,Fet,56478399,Yuju
724,Sugar☆Life,56409707,Matsuzaka
725,Midnight,56361780,Yogi
726,PoPiPa,56158537,Rhille
727,Tentacles,55991184,nesnalica
728,Vuhridian,55882102,VuhrCulls
729,NestGaming,55712949,Troporange
730,BugSnacks,55591084,CDROn
731,NekoNyan~,55530543,Ciotty
732,Alcatea,55441801,Suto
733,Aincrad,55440348,Reika
734,Aesir,55205581,Master
735,We Gacha,54906774,Alvin
736,Connector,54833402,Muse
737,KyaruHappy,54785174,ivilles
738,ユキSnow,54444462,Icephantom
739,Karyl Team,54176190,Green
740,Arcadia,54159929,Zafkiel
741,ホロライブ,54126797,白上フブキ
742,Bard'sKing,53796805,Loken
743,Nekonoyu,53773303,ZerD
744,Pekora,53761470,Tsvkino
745,Frontiers,53724780,Ayana
746,KFPrincess,53570175,Ω Lethiur
747,Indo.Crown,53554953,Ajeru-K
748,Gourmet,53367334,Genpaku
749,F.S,53249881,Shiro26
750,Revelation,53144387,Zaregoto
751,Splashstar,52985407,Kachidoki
752,HololiveSG,52969726,Dreamy
753,MoguMogu,52783507,EcchiCao
754,CommieWeeb,52667102,Inglo
755,ホロファン,52454049,Revenant77
756,KawaiiClub,52428570,Misaki
757,NekoHeaven,52403271,Krash
758,GoldenMix,52128341,BenKun
759,El-Melloi,52112525,Sean Bean
760,Yubiyubi,51901128,Lumine
761,TeamHentai,51840239,Lumine
762,Edelfelt,51699380,Nikola
763,AetherLost,51624601,Lobo
764,WaifuLaifu,51472429,Lukas
765,Benienma,51436401,Vicu
766,Nekopoii,51133190,RShunter
767,HollowLive,51118494,Daido
768,Hanami,50977715,Kenneth
769,Apocrypha,50906146,☆APC☆Marcy
770,Chaldea,50690000,Houtarou
771,La Soleil,50412252,Andreas
772,ame cult,50252429,miso
773,Complain,50096184,Steven
774,F2P,49971777,Cukidesu
775,whataweeb,49902540,Nyrrikki
776,Kpop Stars,49870117,RyuuHana
777,DieLondon,49819887,Zero
778,Shienka,49789783,Touma
779,Takodachi,49640581,Tru
780,GachaGamer,49606683,ayayrom
781,Ryuken,49565484,Sora
782,3rdFaction,49342828,Rasoj
783,Anxiety :S,49156861,husbando
784,MaouYuki,48875114,MaouNobu
785,NeverSlow,48843851,Banana
786,Endurance,48801871,BaddiNaddi
787,DripNation,48614509,Prince 
788,Casual KFP,48610089,Mel
