Rank,Clan Name,Score,Leader Name
202,Pokkake,372368069,Apphole
203,Lichyard,371403153,Xero
204,EQX Sunset,371297042,KanonHeart
205,The Empire,370430292,Prismal ★
206,O x O,370208195,Dawn
207,Shrimp.exe,370121826,Avaradus
208,EQX Noon,369486587,JacobGP
209,LATIN@S,369451458,ll Zero ll
210,KASKUS,369366290,zer0
211,Aki Kouhai,368591000,Hazeru
212,Chupacabra,368524107,Alastor
213,Takopa,367913662,AkitoEX
214,Origami,366149526,Soldeum
215,Hebe Hill,365865001,Dylan
216,Korone,365416249,Anri
217,ChainX,364654315,SakLite
218,Attic,364149620,PoorNic
219,MilkGod,363569553,WaffleIron
220,Wolhaksong,363055768,RFK
221,CurryKatsu,361013036,Shuraragi
222,Black Cat,360625877,Chris
223,HsHome,360170039,Nanicorenu
224,ISEKAI V,360014279,Episode
225,Peco'sPeco,360011900,めんたいこ
226,Pleiades,359761325,Hika
227,Marigold,359746815,min (ミン)
228,Paladin,359135018,Yuukimura
229,月夜の黒猫,358815367,Sachi
230,Mofu Mofu,358692129,Expe
231,tit good,358453658,Sera
232,Simp City,358152029,Yasakura 
233,RE:,357918915,Mar
234,Choten,356841359,Tachibana
235,美食殿,356488016,ユウキ
236,Flashlight,356326292,Piixers
237,SleepyMats,355657382,Kareef
238,nyab,354812041,Dangergun
239,Hatsu☆mimi,354628577,Natsumi~
240,Waifufans3,354546050,Homie
241,Ahjin,354187382,Spidre
242,Handfuls ,352559450,sey
243,Astoria,352510726,Shifune
244,Illuminati,351650810,Lucciana
245,Truckkun,351374148,Chinen
246,SOSBrigade,351209632,NovaKing
247,WeebLounge,351063117,Division
248,<Baneados>,349736145,Luphelion
249,RED,349690756,Enne
250,Winx Club,349415138,manaketez
251,EX:Brave,349067943,Noxte
252,Solace,348910962,Tel
253,Friends,348757477,Alban
254,WorldOrder,348601539,EternalGod
255,Waifuverse,348481085,Demolition
256,Pricunny,348255777,ChaiRaba
257,Depressed,347776071,qq
258,CBT Gang,347686010,Keys
259,SoCal,346280697,E30
260,Genocide,346087604,ルミナリ
261,Specialist,346049583,Ana
262,4ntureplay,345845581,Anecdote
263,KyaruTail,345701794,バコネーター
264,NO RESIN,345651195,PohonSange
265,S. Kinshi,345616028,Akio
266,MajinGods,345367794,Loliseo
267,MeatIsGod,345073027,Groob
268,Vanished,344919966,VA Tragedy
269,One More!,344086958,Aegis
270,TakeItEasy,344028827,redo
271,Rem Lovers,343840940,in0x
272,De'Empire,342808771,De'ar God
273,Gourmet,342548596,Nguyen
274,Dark★EMT,342469309,Alice
275,Matcha,342431802,Byrat
276,Teh Slax,342291985,Pufftrees
277,DNight Sky,342186807,Yuuki
278,Lionheart,342106442,Fox
279,PandaClub,341419642,Gillian
280,Salamander,339970049,Butterfly
281,Valhalla,339768560,Russell
282,JoJoBase,339157003,Janember
283,ChaoGarden,339097285,Dante
284,Exodus,338835987,AngelVOC
285,LilyPog,338800075,kowze
286,Doge,338544624,Konpeko
287,Solstice ,338355647,Yuu
288,Enet,336266390,Zeal
289,ZeeebFam,334755229,Hordian
290,MapleTree,334405039,Kakashi
291,LostCause,334161547,PimekS
292,ProtecMaho,333007313,Loran
293,FuG,332026804,Turtle
294,Nslb,331951458,Sabian
295,TeaParty,330821481,Sehesael
296,Kokkonuts,330595280,MadeToMaid
297,Hololive,330159367,4649
298,Peanut,330079463,Furotsu
299,Hololive,330015735,ティーザー
300,Taikonnect,329430885,Kaem
301,Tryhard,328762417,Hanashee
302,C I I C,328465821,Lazurak
303,DHARK,326822669,サカト
304,Waifu4Laif,326815672,kyo
305,BLANKET,325510232,Dyrnwyn
306,vrai zero,325437357,uwu i cute
307,Kali,325142627,Tiir
308,Lucina,324397795,Ferris
309,Kanso,324317424,MrP2P
310,PriNewYear,323624662,Yuute
311,Maidos,323178291,Ocifer
312,ハーレム王,322171704,クレオラ
313,dark gang ,320282469,Darich
314,EOE,318457453,Oani
315,Primrose,318127778,Palette
316,Ita-Legend,316794475,Calle91
317,Clan CDF,315991995,Riyria
318,Moon Tree,315365593,Rakuda
319,Ascent,315358727,Synchro
320,Puzzles,311753040,Basil
321,Haru Haven,309902908,Guisterix
322,NeropolisA,309100817,SerackSK
323,Starfall N,304015077,Megumin
324,Korosters,303567165,Saaya
325,Arknights,303235359,HungryMe
326,INDONESIAN,301872740,ASHRAFF_
327,Traverse,301640191,Sai
328,uwumetic,300309138,Hakeru
329,Tenshoukai,298800093,Yumenano
330,HAACHAMA,298786311,DarK
331,PRZK,297700124,Ozrealix
332,Hololive草,297369742,Noctis
333,DLWarriors,296083470,GamRHero95
334,K.F.P,295786704,Utoko■
335,ShirouArmy,294669552,W
336,Hololive ,294068042,Serath
337,Wings INC.,293885836,wingstop
338,PriconneID,293549391,AkibaSouta
339,Gomen Yui,292913531,Vokna
340,Cafe Kani,292703989,Eilthis
341,Gamer 会,292140630,Gordon
342,F2PBTW,291666100,Megazers
343,Mechafe,291643394,Mechaf
344,VALHALLA,291233058,Hyst
345,TinyHerb,290469559,Rain
346,DarkStrayX,290411484,Vayne
347,Jaegers,290404525,Schebe
348,Kappa Clan,290223832,Raka
349,Hotglue,289998248,Gene
350,Nyanpasu,289912572,Daisuke
351,PrinsεxLa,289616593,Sayu-chan
352,PrincessSR,289282963,Yuuki V2
353,StealJewel,289261669,SJ-Nani
354,XCMoogles,289131539,Rald
355,Mekakucity,288639821,Shintaro
356,RIPnoLUCK,288094377,■
357,Thigh Men,287929125,Mico
358,Leg Latina,286514503,Kayn
359,Garuda,286479643,BeingX
360,Red Army,285887089,RKudryavka
361,KoA,285658859,Aika
362,Heavenhold,285591670,Alter-Gran
363,UNIQLO!,283922836,Kinohara
364,GawrGuraHQ,282948005,○ Kitten ●
365,NORTHWILDS,282798677,RYUGANorth
366,Yulandia,281975860,Oogu
367,IndoWar,281645815,Azterisk
368,Cinnamon,281542335,Yohanne
369,Bread Gang,280853903,Harzgard
370,Anubis,280125496,Jrizzle
371,Waffles,278522359,Puddin
372,Luminera,278400096,AakBamba
373,Yuru Camp,278400093,Karoshi
374,Paws,277121539,Acrzyguy
375,Summer,276974503,Ziltoid
376,MrStroking,276294902,Arap Petra
377,Izanami,275366309,hltaker
378,AmeliaHQ,275236783,Loli Lime
379,Waifu,275153218,ShadowFTL
380,Send help,273813234,Kaju
381,Union,273296393,Exemplar
382,Nousagi,272881995,Cyandel
383,GoldenLand,272837060,Kurome
384,Diliconne,272247400,Euclius
385,Heaven,271676010,Tomoya92 
386,KingdomAR,271435390,Arphenia
387,Casual,271019335,■
388,Slimearuji,270919932,Renleve
389,DELTA,270313960,VAZLEC
390,Neehongo,270233348,AkaBaka
391,Bismarck,269976465,Larxe
392,DGD,269968602,Kamina
393,HololiveLA,269787281,Kampunk
394,Gignomai,269731969,はじめ
395,Yabai Desu,269696797,Feny
396,Legend,268105868,Shyc
397,Gojo Fans,267974334,Ichigo
398,Khaenri'ah,267780870,Kholdy
399,Smokin' C,267774979,Eli
400,Mugae,267451146,ShinoTomoe
401,GatoClub,267397761,GatitoMon
402,Discrot,267394582,Erahase
403,Exyph,267348184,Shiki
404,OJISAN,267305257,Jubei-chan
405,DragaliaSG,266858183,Shift
406,Delicious!,266477337,Kujikawa
407,BattleBuds,265691366,Fancy
408,AvgD2,265504441,Jaxe
409,NSFW,265110790,Psyclops
410,Euphoria,264891276,who's rem
411,Bullies,264578846,sevi
412,Soft,264496840,Pikadrew
413,RatAegis,263982654,Tanishq
414,ViViVi,263951625,gowoon
415,ThiccHeart,263216189,Makoto
416,Wut House,263210928,Wiggle
417,REBELLION,262349746,Show12
418,KyaruThigh,261642102,ゆめ
419,MahoFanClb,261290583,Elmo
420,Biddies,260138208,Lulu
421,Requiem,260031596,Not Joel
422,LoliBuster,259828182,Benet
423,FuGs,259529735,Raider
424,PR TEAM VN,259508111,Kano
425,Tenryuu ,258861847,★ Kcalb ★
426,Usada Co.,258693717,Zo
427,RoyalFelt,258360697,Asira
428,Dramatica,258116485,s1ruth
429,CalliGuh!,257774572,Zyphodeu
430,Teamates,257445708,Jolt
431,Elfera,257281133,Weaver
432,Bonk,256985651,Jayson
433,Kit Kat,256936412,notlinkin
434,OutlawStar,256448679,Mugen
435,Polaris,255114214,Atofe
436,Crunchyrol,254880426,MantasChan
437,KaiZephyr,254677122,Sepher
438,Asakusa,254453937,Sol
439,Dangomunch,254217385,Neptune
440,Zephyrion,254187753,placey
441,Endless,254169074,Angel
442,Panda,253772764,Domaru
443,Kitsunebi,253534340,Chremity
444,Kawai,253152649,Lolikuma
445,WeebDaPepo,252918866,Runic
446,MeowCafe,252677820,Girameow
447,Kaminari,252640345,Reiya
448,Axis Cult,252449057,Ryuuki
449,Hololive,252398133,Shishiron
450,Sabnockers,252227269,Brazil
451,DoggoReich,252141915,Gody
452,☆☆LAZe☆☆,251984374,awestyn
453,OverFly ES,251098402,RM Zero
454,AozoraWing,250819537,HongBoi
455,Sparkling,250630904,Dunno
456,Ducky,250055913,yong詠
457,Pay2Waifu,249942401,GubbyGuy
458,Peco.wav,249740840,Liesel
459,Eclipse,249493030,Zxadv
460,Darkest D.,249168493,Kairos
461,7thElement,249035581,Kaden
462,Cataclysm,248863291,☆
463,Ahjin,248847194,Akatsky
464,Ragnarok,248380307,Snaw
465,CCB,248215644,Shiina25
466,Furries,248101492,Rana
467,Waifu,248096469,ZeroTwo
468,Priconne,247746490,Oriole
469,PotumParty,247408082,Meow
470,Azure Sky,246580465,Kitzumaru
471,QuackClube,246224652,Storm
472,Milk,246010375,milk
473,AzurKnight,245651902,Teika
474,Neo Magius,244624319,Naruko
475,MapleTree,244575250,Xekie
476,LegionEren,244385969,XxSunderxX
477,Cunnychads,244092111,Leinadris
478,Aggression,244011868,Venatrus
479,Deadbeats,243801746,Demonthief
480,Highly UwU,243661660,Macroism
481,Vesperia_f,243398386,Lawne
482,Weebs,242548907,Waffle
483,Paper Moon,241815104,Eri
484,AinSophAur,241721026,Mimmim
485,Pequod,241530131,Bagarel
486,Roselia,241507753,Jake
487,F2P,241456383,AD
488,MewMewCafe,241320002,Bangumi
489,WaifuGuild,241072724,Kagezu
490,★★★HH★★★,240902766,Hygurozuto
491,Chile CTM,239810351,carlosky
492,Arknights ,239761293,Haze
493,Megumi,239351447,Pots
494,Frontliner,239146129,GordEn
495,セラー,236443437,dandelyn
496,River,235939726,チャンディー
497,Fatkb,235651744,Zerukun
498,Lostbelt,233945637,Concord
499,MOMMIES,233744285,Anima
500,Centoria,233465563,稀有Ikazune
501,GibWaifus,231157743,Darkdragon
502,HololiveSG,230765741,Dreamy
503,Indigo-Go,230600962,プロミ
504,Latinos MX,230503364,Chermy
505,Astrum,230195061,Kyo
506,Beastfolk,230117381,NekoNyadia
507,Lux~ae,229945897,Tamhar
508,NekoHeaven,229316050,Krash
509,KnightRaid,229181496,Katz
510,Chaldea,228691595,Data
511,HololiveEN,227257260,Alexsu
512,Hive,226395207,Hubby
513,Latino,225958198,Joel
514,Reviewers,224826988,Liz
515,Famyth,224233791,Ryan
516,Polaris,224124527,Eucliwood
517,Melody♪,222583771,Wolke
518,Taurus,222126758,れい
519,Pecoline,221393513,Noel
520,Waifu Hunt,221236499,MadWasabi
521,Descension,220896300,Azi
522,Z.H.P,220616912,Shark
523,Exaltia,220160307,Nyto
524,Jokers,219311172,VcldNut
525,KGGI,218868747,Donoven
526,Twilight,218844714,DoReMi
527,Rebirth,218585573,Birdy
528,GAMBA,218570609,Inari
529,SIMPVTuber,218440067,Bima
530,Halidom,218420228,Kinit
531,Overlap,217824728,Raineo
532,Clan,216177596,Brandy
533,Shelter,215927258,Eunwoly
534,Misty★,215508398,Mumu
535,Familia,215279491,Cake
536,Futas Only,215122626,リサ ☆ ～('▽^
537,Alma,215085929,Sthena
538,pepeL,213441433,Potato
539,Holo House,213365244,Kadra
540,TGM,212984961,Yarumada
541,Degenowets,212810834,XKaz
542,Gourmets,212099642,Soriu
543,Lolis,212020820,RemUni
544,Purinsesus,211513921,Gerblin
545,RimaLove<3,211378707,Justice
546,LoliHentai,211323381,Timey
547,Arcarum,210136211,Makenshi
548,PRINCESOS,210087899,FireShoT
549,Echoes,209340136,ミステール
550,《Fantasy☆》,208861201,Chiaki
551,ELT,208642542,RIN
552,MappleTree,208641301,Oguri 
553,Neko Corp.,208269707,Strangelov
554,hagunjison,207796405,yuumi
555,FUGIS,207376301,whycuzanna
556,We A Boo,206679069,Xilvemn
557,Music Note,206600086,Julia
558,Empress ,206600002,Fuepepe
559,Team SUGU,206487391,Setsuna
560,GOMEN YUI!,206069635,Pain3
561,PekoPeko,205992636,Prinzz
562,phantasmPH,205405053,Malice
563,Sad Sharks,205397270,Obsidian
564,PlayAtWork,205391782,Robert
565,TeaParty ,205316516,DesuDesu 
566,Yuuki Corp,204800102,Yuuki
567,I <3 KMR,204710490,TaleofAdam
568,Mikoland,204520761,PhillyJ
569,WaifuLand,204140753,Mugen
570,Labyrinth,204130981,『Labby』
571,The Bakery,204111552,Towasama
572,GRRRRR,203664871,Yuuki
573,BananaMilk,203570152,ShinLao
574,Imperium,203483236,Nao
575,Muffins,203205787,Blaine
576,GiveWaifus,203104423,Tim
577,BRiconne,202729300,Fahzudo
578,FERDA Cats,202544534,KioKamX100
579,HardCorps,202390569,Black
580,Luna,201672769,Akira
581,DMClan,201187392,Yuuki
582,Yggdrasil,200660088,Raz
583,LoneFenrir,200173880,Blackroxx
584,ケモノミミ,200106267,Heroshi
585,~Pandora~,199985583,XerxeAlice
586,FourShine,199877799,Kiryu
587,Tiramisu,199369485,GomenYui
588,GamePress,198636743,Haru
589,Adamas,197883964,Emil
590,Lugnica,197640425,Mob2104
591,GengarCore,197328830,Soul
592,NewDawn,197187885,kappa
593,Crimson,197163241,ホーク
594,Connect4,196609725,HDKirin
595,Nazarick,196476005,Totbot
596,Snow Abyss,195465950,■■ Mya ■■
597,Holy Relic,195450566,Sil'fer
598,Infinity,195273468,An
599,Gacha Hell,194830971,Astro
600,Re:Creator,194552067,Acedia
601,Uprising,194368086,Algota
602,Hololive ,194255923,Robit
603,Strikers,194204774,MacBob
604,Sanctuary,193949201,Haruto
605,Monogatari,193817950,今日子
606,Fun Island,193800577,Floyd
607,Edelgang,193645426,Tristan
608,Aurelia,192891981,Launtsuna
609,Indo.Crown,192723288,Ajeru-K
610,Maple tree,192568192,Baka
611,Kpop Stars,192300708,RyuuHana
612,Ecl0pse,191775805,Sol
613,Takodachi,191504603,Locke
614,Bakaforce ,190652356,Rem
615,Arcadia,190589295,Tadders
616,ホロライブ,190427661,白上フブキ
617,Steve Club,190253504,Licia
618,Furinkazan,190225969,Zag
619,Catgirls,189457056,Cookies
620,FGO is fun,189434836,Mirai
621,Argonaut,188918861,Baowow
622,Divinity,188303525,Yuhliel
623,Daijoubu,188242220,Tsuki
624,Miku,188199342,Miku
625,Knights LA,188005749,Kike
626,ItalyCrew,187499411,Rasos
627,OtakuGuild,187295161,ShuOuma
628,Kenzoku,186935870,AllStar
629,Prydwen,186920918,Abstin
630,NakiriGumi,186635892,Verzex
631,NyankoDays,186623347,InuDemon
632,AoiSora,186276533,Ryc
633,CrimsonVow,186249227,Eevee
634,Lupercalia,186226045,Airas
635,Maple,186200078,Phaenna
636,Horizon,186019829,Yui
637,Precure,185898786,Ayra
638,AWAKEN,185211662,Andell
639,SHAMELESS,184989843,DONKEYKONG
640,Konosuba,184742958,CC
641,Phantom,184699446,Dade
642,INAcent,184423518,Harue
643,GenshinUwU,184106047,Aether
644,Maple Tree,183952811,Miscavel
645,Goon Guild,183910111,Krajako
646,ArcadiaZ,183508772,Waka
647,DreamBox,183275215,Shogun
648,Benienma,183187833,Jiyuji
649,UwU OwO,182676551,alien668
650,☆Zogratis☆,182600894,VaNica
651,Paradise,182293219,Asayoru
652,Bun Bakery,182025809,Voidec
653,RabbitFoot,181611164,Lapin
654,Nousagi,181599069,NPC-B
655,Kokkoro FC,181556585,Naru
656,HLQ,181490324,Kama
657,Happy,181218294,Yoru
658,LatinoMix,181211176,ShamanGod
659,Itogami,181193014,Kojou
660,Genesis,181159834,Astra
661,Nublets,180756316,nicoo
662,OwO,180676838,Axebearer
663,Prismsun,180584700,Zeppel1n
664,Slayers,180385144,Mystere
665,TrashTaste,180372699,Sheath
666,WaifuLaifu,180284812,Teeerence
667,~NyanCafe~,180156637,Aokami
668,Defiance,179889894,Ciel
669,Revelation,179780457,YuufieNia
670,BugSnacks,179764639,CDROn
671,PekoPeko,179730336,Wexpros
672,indoClover,178816350,KaosuChan
673,KitosVille,178724266,Kitosan2
674,Ouranos,178404864,BaDx
675,Fracture,178323389,Akavar
676,Hololive,178246237,Xinahli
677,Pastel,178088159,Maygi
678,KFPrincess,176697129,Lethiur
679,Vessalius,176553405,Syl
680,Cardboard,176116973,Pell
681,Only Flan,175698996,Xion
682,EXODUS,175593217,CutiePie
683,PekoPekora,174874046,Shinnosuke
684,Priconne M,174866414,Priconne M
685,AE mot nha,174511794,Maisha
686,KingsCourt,174325807,Cheros
687,Stardust,174086195,Rithyl
688,Chaldea,173312997,Bryan
689,Amnesty ,173156194,Wokpan 
690,Nazarick,172968041,Snowind 
691,Tea Party,172913420,ElfensCode
692,NeverLucky,172712815,nerdzo
693,Abbella,172499130,JellyBal
694,NeropolisB,172036072,RikrdoSK
695,Excelsior,172017241,Xhypher
696,Onigiri,171873494,Diliki
697,HoloStars,171825340,Twist
698,Gacha Hell,171804868,HETCH
699,GoldenMix,171200069,BenKun
700,To LOVE-Ru,171200005,Hibiki
701,Phamily,170453585,Genie
702,C.C.C,170428126,Pendragon
703,Rad Dreams,169867381,James
704,Royal,169139832,Jinxie
705,Gourmet,169006034,Genpaku
706,Tea Party,168835732,Des
707,Valorous,168606636,Fite
708,Dorime,168347719,Gerdo
709,ame cult,168028585,miso
710,DEGENERATE,167893204,Shiro
711,BSC,167569577,ふわふわパンダ
712,Bad Omens,167545183,Moon
713,CommieWeeb,167255454,Inglo
714,GachaKings,167038550,Rakkii
715,Takodachi,166787043,Chino
716,Warlords ,166324655,namelesr34
717,NeoSekai,166184144,Aizena
718,Azure,165553525,Myuuri
719,gaming,165249089,coombs
720,Unleashed,164206524,Lucas
721,IndoPride,163523539,Rozmark
722,Okay Guys ,163517602,Minsoo
723,Glory Hole,163417624,GH Thien
724,Galeforce,163394337,Munkus
725,GachaBros,163325295,Soda
726,LoliZone,162948562,Bugado
727,Aincrad,162764348,Reika
728,B.Vesperia,162580561,Aeros
729,Beehive,162553108,panPP
730,Rose,162440287,Doron
731,CherryBois,162329161,Baka
732,Hanami,162232278,Kenneth
733,FrozenBags,162052554,Nobbi
734,GachaHell,162033194,Cleo
735,HololiveBR,161600066,Gbporto
736,GachaElite,160975247,Andraxxus
737,KyaruHappy,160850742,ivilles
738,Mondstadt,160583743,Wryndam
739,Ryuken,160224259,Sora
740,Brave Wing,160061796,Hukori
741,Tonarikai,159670037,Dreadocto
742,VirtualSim,159288636,helbitz
743,No Fluff,159217859,Makmur
744,NekoNyan~,158744975,Rima
745,Myth,158722645,Riessfeld
746,Inquisitio,158706542,Hamtaro
747,Celestia,158583945,Kami
748,Z.O.N.E,158435302,Tsukuyo
749,Alcatea,158352967,Suto
750,Shaaaarrk~,158343717,Storm-maru
751,Fet,158209438,Yuju
752,NewAge,157995006,Juplas
753,PecoPeco,157731255,Sekuhara
754,進撃のpepegas,157057600,Hanamura
755,Vuhridian,157048838,VuhrCulls
756,Force,157007815,Takuto
757,WaifuHause,156736838,Schuenzeit
758,Maid Latte,156363751,Mrswager
759,Re:Casual,156197654,Kazuma
760,Makira.VN,155872441,OgunT
761,Tentacles,155470610,nesnalica
762,Quartzer,154940402,Yuuki (Ein
763,Hololive,154434166,CurryMeshi
764,AEsir,154400056,RGrey
765,Salty Club,154250065,Seeker
766,Apocrypha,153828731,☆APC☆Marcy
767,Clan Cake,153633065,Rara
768,TCinnamon,153560465,Demon
769,SleepyTea,153538066,Rinku
770,Arcadia,153271636,Zafkiel
771,Nazarick,152414539,SuzuSuwa
772,熊熊,152064274,Haikyaku
773,Sushi Bar!,152061014,Alerion
774,YorHa,152008463,SkyDragon
775,GachaGamer,151991768,ayayrom
776,Garuda Fam,151902181,Pott
777,asianwhale,151618865,willydasis
778,PecosPecos,151469955,Mikop
779,SingSmile,151229052,SS | Deca
780,BlackRose,150594732,Shijjin
781,Federacion,150371951,Arguelles
782,NestGaming,150110045,Troporange
783,Makai,149884681,Nemurin
784,Anime,149604254,DarkFear
785,WaifuClan,148599094,Yuino
786,HoloKnight,148289461,BenDy
787,Karyl Team,148205288,Green
788,Ara Ara~,147984237,Apotheosis
789,Sadge,147808138,SomeThingy
790,NeverSlow,147772285,Banana
791,AetherLost,147640170,Lobo
