Rank,Clan Name,Score,Leader Name
225,Peco'sPeco,447823665,めんたいこ
226,Choten,447800118,Tachibana
227,Flashlight,445934867,Piixers
228,MilkGod,445395170,WaffleIron
229,RE:,445138429,Mar
230,Paladin,443777361,Yuukimura
231,ISEKAI V,443671511,Episode
232,Ahjin,442693389,Spidre
233,Handfuls ,442238432,sey
234,KASKUS,442206099,zer0
235,Waifufans3,441611619,Homie
236,CurryKatsu,440552544,Shuraragi
237,Illuminati,440300598,Lucciana
238,tit good,440293327,Sera
239,RED,438666553,Enne
240,Marigold,438326237,min (ミン)
241,月夜の黒猫,437600051,Sachi
242,Hatsu☆mimi,437264003,Natsumi~
243,Winx Club,437144895,manaketez
244,<Baneados>,436407776,Luphelion
245,Waifuverse,436401598,Demolition
246,SOSBrigade,436361503,NovaKing
247,EX:Brave,435876252,Noxte
248,Specialist,434404692,Ana
249,Wolhaksong,434001180,RFK
250,Astoria,433986457,Shifune
251,美食殿,433881406,ユウキ
252,SoCal,433615382,E30
253,Truckkun,432933369,Chinen
254,Matcha,431894887,Byrat
255,Salamander,431770168,Butterfly
256,WeebLounge,431000120,Division
257,CBT Gang,430024840,Keys
258,4ntureplay,429521431,Anecdote
259,One More!,429194530,Aegis
260,S. Kinshi,428858314,Akio
261,TakeItEasy,428803539,redo
262,WorldOrder,428414897,EternalGod
263,MajinGods,428318723,Loliseo
264,MeatIsGod,426620994,Groob
265,Dark★EMT,426360386,Alice
266,Rem Lovers,426200568,in0x
267,Pricunny,426099635,ChaiRaba
268,NO RESIN,425790796,PohonSange
269,Solace,424703763,Tel
270,Gourmet,424324202,Nguyen
271,KyaruTail,423266440,バコネーター
272,Teh Slax,420614555,Pufftrees
273,LilyPog,420248875,kowze
274,DNight Sky,420142685,Yuuki
275,Vanished,419691449,VA Tragedy
276,Friends,419063629,Alban
277,Depressed,418830830,qq
278,Valhalla,418564063,Russell
279,Doge,417265048,Konpeko
280,Genocide,416367143,ルミナリ
281,JoJoBase,416280688,Janember
282,Kokkonuts,416101155,MadeToMaid
283,Exodus,415103478,AngelVOC
284,ProtecMaho,414396791,Loran
285,ChaoGarden,413946925,Dante
286,Enet,413294407,Zeal
287,Tryhard,412878119,Hanashee
288,De'Empire,410931622,De'ar God
289,Solstice ,409929014,Yuu
290,Lionheart,409771455,Fox
291,LostCause,409450054,PimekS
292,MapleTree,408866250,Kakashi
293,PandaClub,408376884,Gillian
294,Maidos,407792057,Ocifer
295,TeaParty,405858330,Sehesael
296,Hololive,404150655,ティーザー
297,vrai zero,403530728,uwu i cute
298,BLANKET,403323864,Dyrnwyn
299,Peanut,402112479,Furotsu
300,PriNewYear,398820750,Yuute
301,Primrose,398566376,Palette
302,C I I C,397790315,Lazurak
303,ZeeebFam,396983073,Hordian
304,Kanso,395370574,MrP2P
305,FuG,394967004,Turtle
306,Lucina,394688539,Ferris
307,Waifu4Laif,391000104,kyo
308,Hololive,390257995,4649
309,Ascent,389085652,Synchro
310,Taikonnect,388730943,Kaem
311,Clan CDF,387237631,Riyria
312,EOE,387131726,Oani
313,Moon Tree,386453594,Rakuda
314,Kali,386375214,Tiir
315,dark gang ,385531863,Darich
316,DHARK,381745662,サカト
317,INDONESIAN,380816764,ASHRAFF_
318,Starfall N,380593786,Megumin
319,Nslb,380133303,Sabian
320,NeropolisA,379632901,SerackSK
321,Arknights,379199008,HungryMe
322,ハーレム王,379074165,クレオラ
323,Ita-Legend,378545751,Calle91
324,Puzzles,375542087,Basil
325,DLWarriors,375417474,GamRHero95
326,Gomen Yui,373967878,Vokna
327,Korosters,373434842,Saaya
328,uwumetic,372391044,Hakeru
329,Haru Haven,370644357,Guisterix
330,Traverse,369758903,Sai
331,Tenshoukai,368401145,Yumenano
332,Thigh Men,367871688,Mico
333,Kappa Clan,367439431,Raka
334,Nyanpasu,366171654,Daisuke
335,K.F.P,365867283,Utoko■
336,F2PBTW,365726385,Megazers
337,Gamer 会,365661286,Gordon
338,XCMoogles,365215209,Rald
339,PrinsεxLa,363641160,Sayu-chan
340,Leg Latina,363438494,Kayn
341,Hololive ,362413415,Serath
342,GawrGuraHQ,361822259,○ Kitten ●
343,VALHALLA,361665886,Hyst
344,HAACHAMA,361191183,DarK
345,PRZK,361108637,Ozrealix
346,Mechafe,361029580,Mechaf
347,Hotglue,359549281,Gene
348,DarkStrayX,358489554,Vayne
349,Hololive草,357808276,Noctis
350,PriconneID,356883696,AkibaSouta
351,PrincessSR,356836543,Yuuki V2
352,Cinnamon,356578804,Yohanne
353,Cafe Kani,356287122,Eilthis
354,Summer,356284913,Ziltoid
355,Jaegers,356231509,Schebe
356,TinyHerb,355987372,Rain
357,UNIQLO!,355829899,Kinohara
358,Bread Gang,355618224,Harzgard
359,RIPnoLUCK,355252803,■
360,StealJewel,354852340,SJ-Nani
361,NORTHWILDS,354549201,RYUGANorth
362,Heavenhold,354500272,Alter-Gran
363,Mekakucity,353104514,Shintaro
364,Wings INC.,353076980,wingstop
365,Garuda,352725127,BeingX
366,Yulandia,351295101,Oogu
367,IndoWar,350769620,Azterisk
368,Izanami,350369562,hltaker
369,ShirouArmy,350115175,W
370,Red Army,349795673,RKudryavka
371,Waffles,346627412,Puddin
372,Yuru Camp,344917980,Karoshi
373,Luminera,344572287,AakBamba
374,DELTA,344503965,VAZLEC
375,Anubis,344318145,Jrizzle
376,GoldenLand,343430955,Kurome
377,Waifu,342688430,ShadowFTL
378,Gojo Fans,342028731,Ichigo
379,Send help,341733879,Kaju
380,Union,341306122,Exemplar
381,KoA,341051165,Aika
382,Diliconne,340524534,Euclius
383,KingdomAR,340330228,Arphenia
384,AmeliaHQ,340281104,Loli Lime
385,Bismarck,339955800,Larxe
386,MrStroking,339476265,Arap Petra
387,NSFW,339387910,Psyclops
388,Kawai,339072445,Lolikuma
389,Neehongo,339007483,AkaBaka
390,Paws,338175519,Acrzyguy
391,Casual,337450100,■
392,Mugae,336776296,ShinoTomoe
393,Nousagi,335842230,Cyandel
394,OJISAN,335239492,Jubei-chan
395,Heaven,334130365,Tomoya92 
396,GatoClub,333188218,GatitoMon
397,Discrot,333029842,Erahase
398,Smokin' C,332788145,Eli
399,BattleBuds,332703957,Fancy
400,Slimearuji,330109117,Renleve
401,Yabai Desu,329905762,Feny
402,Delicious!,329860736,Kujikawa
403,Khaenri'ah,328994371,Kholdy
404,Asakusa,327790052,Sol
405,ThiccHeart,327216704,Makoto
406,Euphoria,326910122,who's rem
407,DGD,326643910,Kamina
408,Requiem,326572206,Not Joel
409,Gignomai,325848245,はじめ
410,DragaliaSG,325137617,Shift
411,KyaruThigh,324678808,ゆめ
412,Exyph,323713394,Shiki
413,FuGs,322602436,Raider
414,CalliGuh!,321900112,Zyphodeu
415,HololiveLA,321211183,Kampunk
416,Legend,319498004,Shyc
417,OutlawStar,319131458,Mugen
418,ViViVi,317981239,gowoon
419,KaiZephyr,317208801,Sepher
420,PR TEAM VN,314787783,Kano
421,Teamates,314367807,Jolt
422,Dramatica,314161996,s1ruth
423,Sabnockers,313948361,Brazil
424,REBELLION,313165041,Show12
425,Bonk,312346875,Jayson
426,Tenryuu ,312122092,★ Kcalb ★
427,AvgD2,312086143,Jaxe
428,MahoFanClb,311968970,Elmo
429,Soft,311468419,Pikadrew
430,Kaminari,311127951,Reiya
431,LoliBuster,309057381,Benet
432,Dangomunch,308986017,Neptune
433,Zephyrion,308343921,placey
434,Polaris,308075852,Atofe
435,OverFly ES,307797597,RM Zero
436,Sparkling,306330401,Dunno
437,Biddies,305406836,Lulu
438,DoggoReich,304942986,Gody
439,Kitsunebi,304774332,Chremity
440,RoyalFelt,304249270,Asira
441,RatAegis,303666566,Tanishq
442,Kit Kat,303324523,notlinkin
443,Crunchyrol,303143288,MantasChan
444,Usada Co.,302991664,Zo
445,☆☆LAZe☆☆,302580442,awestyn
446,Bullies,302199266,sevi
447,7thElement,302031193,Kaden
448,Furries,301698667,Rana
449,Wut House,300192775,Wiggle
450,QuackClube,299388820,Storm
451,Hololive,299364329,Shishiron
452,MapleTree,299100798,Xekie
453,Panda,298933243,Domaru
454,Ahjin,298832309,Akatsky
455,Elfera,298363973,Weaver
456,Neo Magius,297786463,Naruko
457,Axis Cult,297564008,Ryuuki
458,MeowCafe,297453441,Girameow
459,Pay2Waifu,297241587,GubbyGuy
460,Vesperia_f,296828155,Lawne
461,PotumParty,296526840,Meow
462,Megumi,296431210,Pots
463,Peco.wav,294889690,Liesel
464,Ragnarok,294777558,Snaw
465,LegionEren,294758347,XxSunderxX
466,Milk,293526370,milk
467,Waifu,292690712,ZeroTwo
468,CCB,292592589,Shiina25
469,Azure Sky,292392747,Kitzumaru
470,Cataclysm,291496667,☆
471,Endless,291231107,Angel
472,Frontliner,291217864,GordEn
473,AozoraWing,290648152,HongBoi
474,★★★HH★★★,290356399,Hygurozuto
475,Paper Moon,290337891,Eri
476,Pequod,288739182,Bagarel
477,Priconne,288715861,Oriole
478,Weebs,288605194,Waffle
479,Deadbeats,288521684,Demonthief
480,Chile CTM,288002479,carlosky
481,Eclipse,286754170,Zxadv
482,Lostbelt,286573796,Concord
483,Highly UwU,285955680,Macroism
484,AinSophAur,284005286,Mimmim
485,Astrum,283439046,Kyo
486,F2P,283363032,AD
487,Ducky,283302480,yong詠
488,Cunnychads,283161411,Leinadris
489,MewMewCafe,283114948,Bangumi
490,Roselia,283048348,Jake
491,AzurKnight,283025338,Teika
492,WeebDaPepo,282742646,Runic
493,Arknights ,281460331,Haze
494,Beastfolk,280972943,NekoNyadia
495,River,280398778,チャンディー
496,MOMMIES,279256598,Anima
497,Latinos MX,278400099,Chermy
498,WaifuGuild,278400088,Kagezu
499,セラー,278400085,dandelyn
500,NekoHeaven,278170603,Krash
501,Centoria,277530796,稀有Ikazune
502,Lux~ae,277401621,Tamhar
503,Indigo-Go,277235426,プロミ
504,Fatkb,277049306,Zerukun
505,Aggression,277002545,Venatrus
506,Taurus,276681514,れい
507,KnightRaid,275102825,Katz
508,Pecoline,274796667,Noel
509,Latino,274573933,Joel
510,HololiveEN,274405152,Alexsu
511,Exaltia,274297212,Nyto
512,HololiveSG,273471535,Dreamy
513,Polaris,273262911,Eucliwood
514,GibWaifus,271931203,Darkdragon
515,Reviewers,271512952,Liz
516,KGGI,271275072,Donoven
517,Rebirth,270861524,Birdy
518,Snow Abyss,270308464,■■ Mya ■■
519,Halidom,270244759,Kinit
520,Alma,269931446,Sthena
521,Clan,269679493,Brandy
522,Z.H.P,269384816,Shark
523,Futas Only,267163339,リサ ☆ ～('▽^
524,Arcarum,266671381,Makenshi
525,Shelter,266625333,Eunwoly
526,Hive,266568036,Hubby
527,Overlap,266527834,Raineo
528,pepeL,266449268,Potato
529,Twilight,266190323,DoReMi
530,Familia,265871541,Cake
531,Melody♪,265792548,Wolke
532,Famyth,264578397,Ryan
533,LoliHentai,264348060,Timey
534,Chaldea,263870602,Data
535,Gourmets,263728866,Soriu
536,Descension,263708404,Azi
537,GAMBA,263707915,Inari
538,SIMPVTuber,263649422,Bima
539,Darkest D.,263443616,Kairos
540,PRINCESOS,263400086,FireShoT
541,RimaLove<3,263180237,Justice
542,The Bakery,263169423,Towasama
543,Sad Sharks,262570670,Obsidian
544,《Fantasy☆》,261976372,Kaiho
545,Holo House,261518981,Kadra
546,BRiconne,261423686,Fahzudo
547,Music Note,261361772,Julia
548,Neko Corp.,261214223,Strangelov
549,Jokers,260809652,VcldNut
550,Lolis,260779309,RemUni
551,TGM,260309694,Yarumada
552,Echoes,260093330,ミステール
553,Degenowets,260089455,XKaz
554,We A Boo,260069687,Xilvemn
555,Imperium,259771203,Nao
556,FUGIS,259419993,whycuzanna
557,Muffins,257492730,Blaine
558,MappleTree,256694305,Oguri 
559,Purinsesus,256499277,Gerblin
560,BananaMilk,256407079,ShinLao
561,Mikoland,256297928,PhillyJ
562,WaifuLand,255714051,Mugen
563,Waifu Hunt,255615442,MadWasabi
564,~Pandora~,253594496,XerxeAlice
565,Team SUGU,253236658,Setsuna
566,Adamas,252510024,Emil
567,Yuuki Corp,252436659,Yuuki
568,TeaParty ,252270591,DesuDesu 
569,Misty★,252164011,Mumu
570,GRRRRR,252139967,Yuuki
571,GengarCore,251882082,Soul
572,HardCorps,251802952,Black
573,FourShine,251770258,Kiryu
574,ELT,251520849,RIN
575,GamePress,251497907,Haru
576,hagunjison,251322990,yuumi
577,Luna,250767438,Akira
578,Gacha Hell,250374170,Astro
579,ケモノミミ,250106827,Heroshi
580,Labyrinth,249906304,『Labby』
581,FERDA Cats,249742774,KioKamX100
582,I <3 KMR,249635978,TaleofAdam
583,phantasmPH,249547949,Malice
584,PlayAtWork,249140187,Robert
585,PekoPeko,248750809,Prinzz
586,Lugnica,247992889,Mob2104
587,Tiramisu,247912892,GomenYui
588,Connect4,247838458,HDKirin
589,Knights LA,247572310,Kike
590,NewDawn,247320603,kappa
591,GiveWaifus,247025054,Tim
592,Crimson,246823467,ホーク
593,Luv Waifus,246600012,Os
594,To LOVE-Ru,246600005,Hibiki
595,GOMEN YUI!,246013929,Pain3
596,Yggdrasil,245589570,Raz
597,Uprising,245142567,Algota
598,LoneFenrir,244802682,Blackroxx
599,Ecl0pse,244322400,Sol
600,Sanctuary,244096655,Haruto
601,Strikers,243936070,MacBob
602,Nazarick,242565833,Totbot
603,Infinity,241125398,An
604,DMClan,240736282,Yuuki
605,Re:Creator,240472854,Acedia
606,Holy Relic,240097799,Sil'fer
607,ホロライブ,239006599,白上フブキ
608,Catgirls,238962927,Cookies
609,Daijoubu,238630667,Tsuki
610,Furinkazan,238554287,Zag
611,Miku,236996699,Miku
612,NyankoDays,236912267,InuDemon
613,Hololive ,236345097,Robit
614,Maple tree,236013917,Baka
615,Aurelia,235877044,Launtsuna
616,AoiSora,235829731,Ryc
617,Takodachi,235684479,Locke
618,ItalyCrew,235185863,Rasos
619,Lupercalia,235067952,Airas
620,FGO is fun,234336613,Mirai
621,Arcadia,233816964,Tadders
622,Fun Island,233661753,Floyd
623,Bakaforce ,232750940,Rem
624,Genesis,231651694,Astra
625,Kpop Stars,231313422,RyuuHana
626,Steve Club,230990611,Licia
627,Prismsun,230397262,Zeppel1n
628,Prydwen,230130257,Abstin
629,AWAKEN,230116706,Andell
630,Monogatari,230076051,今日子
631,OtakuGuild,229508452,ShuOuma
632,Argonaut,228915142,Baowow
633,Edelgang,228840028,Tristan
634,INAcent,228441954,Harue
635,SHAMELESS,228106476,DONKEYKONG
636,Kokkoro FC,227476604,Naru
637,Divinity,226629064,Yuhliel
638,Kenzoku,225495540,AllStar
639,Konosuba,224768662,CC
640,No Fluff,224530994,Makmur
641,Paradise,224286394,Asayoru
642,NakiriGumi,224231590,Verzex
643,Revelation,224018114,YuufieNia
644,Happy,223222558,Yoru
645,Maple,222814198,Phaenna
646,UwU OwO,222725249,alien668
647,CrimsonVow,222712730,Eevee
648,LatinoMix,222572637,ShamanGod
649,BugSnacks,222538048,CDROn
650,Precure,221943156,Ayra
651,DreamBox,221402186,Shogun
652,Fracture,220383724,Akavar
653,HLQ,220287217,Kama
654,~NyanCafe~,220190625,Aokami
655,GenshinUwU,219813900,Aether
656,☆Zogratis☆,219421926,VaNica
657,Horizon,219291594,Yui
658,Maple Tree,218870821,Miscavel
659,WaifuLaifu,218634603,Teeerence
660,Hololive,218067299,Xinahli
661,Priconne M,217953968,Priconne M
662,indoClover,217653700,KaosuChan
663,RabbitFoot,217630813,Lapin
664,Itogami,217076606,Kojou
665,Phantom,216509837,Dade
666,TrashTaste,216049391,Sheath
667,Chaldea,215962882,Bryan
668,Benienma,215771434,Jiyuji
669,Slayers,215660467,Mystere
670,ArcadiaZ,215449123,Waka
671,EXODUS,215278100,CutiePie
672,PekoPeko,215106340,Wexpros
673,Goon Guild,215026643,Krajako
674,Only Flan,214737449,Xion
675,OwO,214688853,Axebearer
676,KitosVille,214647281,Kitosan2
677,Pastel,214228991,Maygi
678,KingsCourt,214077289,Cheros
679,Vessalius,213265454,Syl
680,Defiance,213130110,Ciel
681,Bun Bakery,212660428,Voidec
682,Ouranos,210909629,BaDx
683,KFPrincess,210434572,Lethiur
684,Gacha Hell,209953694,HETCH
685,Indo.Crown,209497686,Ajeru-K
686,Nazarick,208866520,Snowind 
687,C.C.C,208328226,Pendragon
688,Tea Party,207865693,Des
689,Cardboard,207517015,Pell
690,AE mot nha,207289215,Maisha
691,Amnesty ,206600113,Wokpan 
692,Excelsior,206600090,Xhypher
693,Phamily,206600074,Genie
694,Empress ,206600002,Fuepepe
695,NeverLucky,206045801,nerdzo
696,Abbella,205612514,JellyBal
697,PekoPekora,205329898,Shinnosuke
698,NeropolisB,204774825,RikrdoSK
699,GoldenMix,204431600,BenKun
700,Nousagi,204386310,NPC-B
701,DEGENERATE,203872436,Shiro
702,ame cult,203821745,miso
703,BSC,203475043,ふわふわパンダ
704,Nublets,203059761,nicoo
705,Royal,202796117,Jinxie
706,Dorime,202686898,Gerdo
707,Warlords ,201971578,namelesr34
708,Galeforce,201873495,Munkus
709,Stardust,201326715,Rithyl
710,Okay Guys ,200348365,Minsoo
711,Valorous,199952074,Fite
712,Rad Dreams,199457825,James
713,GachaKings,199018526,Rakkii
714,Onigiri,198462150,Diliki
715,Gourmet,198295638,Genpaku
716,Tea Party,197766583,ElfensCode
717,FrozenBags,197302956,Nobbi
718,B.Vesperia,197233613,Aeros
719,HoloStars,196250348,Twist
720,LoliZone,196185158,Bugado
721,GachaHell,194518799,Cleo
722,CommieWeeb,194379639,Inglo
723,Unleashed,193970077,Lucas
724,Glory Hole,193234170,GH Thien
725,Brave Wing,193036525,Hukori
726,Vuhridian,192608441,VuhrCulls
727,Beehive,192559436,panPP
728,GachaBros,192104055,Soda
729,Azure,191959268,Myuuri
730,Z.O.N.E,191376191,Tsukuyo
731,HololiveBR,190955034,Gbporto
732,NewAge,190893889,Juplas
733,CherryBois,190566327,Baka
734,KyaruHappy,190179113,ivilles
735,Rose,190035333,Doron
736,Re:Casual,189804506,Kazuma
737,IndoPride,189764107,Rozmark
738,GachaElite,188688852,Andraxxus
739,Hanami,188492769,Kenneth
740,Fet,188323894,Yuju
741,gaming,188272583,coombs
742,Alcatea,187754212,Suto
743,Takodachi,187697254,Chino
744,Mondstadt,187492732,Wryndam
745,Quartzer,187316969,Yuuki (Ein
746,Salty Club,187145411,Seeker
747,Apocrypha,186754426,☆APC☆Marcy
748,NeoSekai,186706208,Aizena
749,Tonarikai,186519100,Dreadocto
750,Bad Omens,185827595,Moon
751,Shaaaarrk~,185804878,Storm-maru
752,WaifuHause,185412648,Schuenzeit
753,Inquisitio,185189677,Hamtaro
754,Maid Latte,185134476,Mrswager
755,Celestia,184713849,Ooidal
756,Ryuken,184590169,Sora
757,NekoNyan~,184401959,Rima
758,PecoPeco,184283660,Sekuhara
759,asianwhale,184020349,willydasis
760,VirtualSim,183306916,helbitz
761,Sadge,182226543,SomeThingy
762,Federacion,182184055,Arguelles
763,YorHa,181881483,SkyDragon
764,Makira.VN,181776382,OgunT
765,Nazarick,181772885,SuzuSuwa
766,NestGaming,181428886,Troporange
767,Myth,181278272,Riessfeld
768,Complain,181261880,Keeluah
769,Garuda Fam,181197298,Pott
770,熊熊,180968411,Haikyaku
771,BlackRose,180031140,Shijjin
772,Sushi Bar!,179924274,Alerion
773,non-tales,179719600,Velverto
774,進撃のpepegas,179698525,Hanamura
775,Arcadia,179474754,Zafkiel
776,Clan Cake,179457101,Rara
777,AEsir,179377531,RGrey
778,Tentacles,179324208,nesnalica
779,Karylovers,178919550,Fujimaru
780,Karyl Team,178898046,Green
781,Aincrad,178521308,Reika
782,Hololive,178353839,CurryMeshi
783,Force,178331489,Mesarthim
784,SingSmile,178281147,SS | Deca
785,SleepyTea,178190681,Rinku
786,Ara Ara~,178095017,Apotheosis
787,Makai,177633992,Nemurin
788,PrinMeme,177603811,S2AoiS2
789,DieLondon,177441515,Zero
790,WaifuClan,177055663,Yuino
791,TCinnamon,176959051,Demon
